Title,URL,Web
【柏惟兄vs.顏葛格】顏喊話勿仇恨選民　陳回嗆學習空軍前「要把文章讀對」,http://www.upmedia.mg/news_info.php?SerialNo=108632,www.upmedia.mg
中國駐法大使威脅法參議員不得訪臺　外交部：譴責中國戰狼外交,http://www.upmedia.mg/news_info.php?SerialNo=108633,www.upmedia.mg
景文科大迎新迫學弟妹脫內衣褲案　二審改判被告無罪,http://www.upmedia.mg/news_info.php?SerialNo=108629,www.upmedia.mg
帛琉總統將訪臺　蘇貞昌：安全前提下彼此提早往來乃好事,http://www.upmedia.mg/news_info.php?SerialNo=108620,www.upmedia.mg
家用全戶淨水推薦！EVERPOLL 傳家寶全戶濾淨 FH-151 @3C 達人廖阿輝,https://ahui3c.com/90902/everpoll-151,ahui3c.com
HyperX 電競鍵盤、耳機限時折扣高達 7 折、香港免運費,https://chinese.engadget.com/hyperx-sale-alloy-origins-core-amazon-155118888.html,chinese.engadget.com
節儉夫妻「切掉水果發黴處」照吃不誤，竟罹患肝癌！營養師不同水果保存法大公開 – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e7%af%80%e5%84%89%e5%a4%ab%e5%a6%bb%e3%80%8c%e5%88%87%e6%8e%89%e6%b0%b4%e6%9e%9c%e7%99%bc%e9%9c%89%e8%99%95%e3%80%8d%e7%85%a7%e5%90%83%e4%b8%8d%e8%aa%a4%ef%bc%8c%e7%ab%9f%e7%bd%b9%e6%82%a3%e8%82%9d/,mamaclub.com
BMW X5、X7 Dark Knight曜黑版霸氣登場 各限量30輛 | 車壇速報 | 國內車訊 | 發燒車訊,https://autos.udn.com/autos/story/7825/5323662,autos.udn.com
Ubisoft 佛心標錯價！？《彩虹六號：圍攻行動》只要1元 - 蘋果仁 - iPhone/iOS/好物推薦科技媒體,https://applealmond.com/posts/92092,applealmond.com
亞特蘭大按摩院槍擊案：八人死亡，六人為亞裔 - 紐約時報中文網,https://cn.nytimes.com/usa/20210317/atlanta-shootings-massage-parlor/zh-hant/,cn.nytimes.com
吃發黴水果罹肝癌？聽聽營養師怎麼說 - uho優活健康網,http://www.uho.com.tw/hotnews.asp?aid=52561,www.uho.com.tw
「place.dog」用可愛狗狗做為網頁佔位圖 – 重灌狂人,https://briian.com/73864/,briian.com
副食品怎麼吃? 副食品派系？ //4-8月的副食品記錄&簡易製作方法// – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e5%89%af%e9%a3%9f%e5%93%81%e6%80%8e%e9%ba%bc%e5%90%83-%e5%89%af%e9%a3%9f%e5%93%81%e6%b4%be%e7%b3%bb%ef%bc%9f-4-8%e6%9c%88%e7%9a%84%e5%89%af%e9%a3%9f%e5%93%81%e8%a8%98%e9%8c%84%e7%b0%a1/,mamaclub.com
蘋果三月發會表邀請函流出？時間真的在這天？ - 蘋果仁 - iPhone/iOS/好物推薦科技媒體,https://applealmond.com/posts/92079,applealmond.com
主管的薪水一定要比部屬高嗎？ - 精選文章 - 商業週刊,http://www.businessweekly.com.tw/KWebArticle.aspx?ID=7003366,www.businessweekly.com.tw
加密聊天軟體Signal疑在中國被封鎖 - 紐約時報中文網,https://cn.nytimes.com/technology/20210317/china-signal/zh-hant/,cn.nytimes.com
生活好憂慮？從9種樹木學習找到人生的意義與價值 – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e7%94%9f%e6%b4%bb%e5%a5%bd%e6%86%82%e6%85%ae%ef%bc%9f%e5%be%9e9%e7%a8%ae%e6%a8%b9%e6%9c%a8%e5%ad%b8%e7%bf%92%e6%89%be%e5%88%b0%e4%ba%ba%e7%94%9f%e7%9a%84%e6%84%8f%e7%be%a9%e8%88%87%e5%83%b9%e5%80%bc/,mamaclub.com
Cardano 即將上架 Coinbase Pro！激勵 ADA 幣價飆升 20% - 區塊客,https://blockcast.it/2021/03/17/cardano-ada-launching-on-coinbase-pro-price-jumped-by-20/,blockcast.it
【生氣是不成熟的表現？】諮商心理師吳姵瑩：生不了氣的人，也保護不了自己 | VidaOrange,https://buzzorange.com/vidaorange/2021/03/17/life-dare-angry/,buzzorange.com
媽媽長期扮黑臉，孩子越來越疏遠？想通3件事，找回當媽媽的自我與溫度 – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e5%aa%bd%e5%aa%bd%e9%95%b7%e6%9c%9f%e6%89%ae%e9%bb%91%e8%87%89%ef%bc%8c%e5%ad%a9%e5%ad%90%e8%b6%8a%e4%be%86%e8%b6%8a%e7%96%8f%e9%81%a0%ef%bc%9f%e6%83%b3%e9%80%9a3%e4%bb%b6%e4%ba%8b%ef%bc%8c%e6%89%be/,mamaclub.com
"「Flutter: Butterfly Sanctuary」很真實但不可怕的蝴蝶培育遊戲（iPhone, Android） – 重灌狂人",https://briian.com/73853/,briian.com
【地球 24小時】03/15 歡迎來到惡魔島！ | DQ 地球圖輯隊 帶你看透全世界,https://dq.yam.com/post.php?id=13654,dq.yam.com
思覺失調症少年藝術創作　鼓勵憂鬱患者 - uho優活健康網,http://www.uho.com.tw/hotnews.asp?aid=52563,www.uho.com.tw
黃天在上，厚土在下：十年最強沙塵暴入侵中國 | DQ 地球圖輯隊 帶你看透全世界,https://dq.yam.com/post.php?id=13655,dq.yam.com
做他們的支撐~「2021急難婦幼家庭救援計劃」 – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e5%81%9a%e4%bb%96%e5%80%91%e7%9a%84%e6%94%af%e6%92%90%e3%80%8c2021%e6%80%a5%e9%9b%a3%e5%a9%a6%e5%b9%bc%e5%ae%b6%e5%ba%ad%e6%95%91%e6%8f%b4%e8%a8%88%e5%8a%83%e3%80%8d/,mamaclub.com
這幾個 App 的個資使用狀況最糟糕，但你可能還是會用！ - 蘋果仁 - iPhone/iOS/好物推薦科技媒體,https://applealmond.com/posts/92060,applealmond.com
-零失敗母乳皁DIY- //母乳皁簡易製作方法// – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e9%9b%b6%e5%a4%b1%e6%95%97%e6%af%8d%e4%b9%b3%e7%9a%82diy-%e6%af%8d%e4%b9%b3%e7%9a%82%e7%b0%a1%e6%98%93%e8%a3%bd%e4%bd%9c%e6%96%b9%e6%b3%95/,mamaclub.com
扮黑臉或白臉？媽媽也是人啊！找回當媽媽的自我與溫度 – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e6%89%ae%e9%bb%91%e8%87%89%e6%88%96%e7%99%bd%e8%87%89%ef%bc%9f%e5%aa%bd%e5%aa%bd%e4%b9%9f%e6%98%af%e4%ba%ba%e5%95%8a%ef%bc%81%e6%89%be%e5%9b%9e%e7%95%b6%e5%aa%bd%e5%aa%bd%e7%9a%84%e8%87%aa%e6%88%91/,mamaclub.com
簡報：美國務卿訪日譴責中國威脅；Signal疑在中國被封 - 紐約時報中文網,https://cn.nytimes.com/morning-brief/20210317/us-japan-china-signal-ban/zh-hant/,cn.nytimes.com
習近平氣候雄心的絆腳石：煤炭 - 紐約時報中文網,https://cn.nytimes.com/china/20210317/china-coal-politics/zh-hant/,cn.nytimes.com
兄妹竟為10萬遺產吵7年！提早做好財產規劃，也是減少兒女的困擾 |早安樂活,https://lohas.edh.tw/article/21350,lohas.edh.tw
Anne Lacaton、Jean-Philippe Vassal 榮獲2021普立茲克建築獎：「永不拆除建築，而是以改造與再利用為前提！」｜MOT TIMES 明日誌,http://www.mottimes.com/cht/article_detail.php?type=0&serial=2402,www.mottimes.com
AirPods3還沒發表，就被看衰？兩臺廠恐遭殃！郭明錤看蘋果「降價兩難」,http://www.businessweekly.com.tw/article.aspx?id=3005853&type=Blog,www.businessweekly.com.tw
佛心肉燥飯只要10元！餛飩皮薄多汁內餡Q彈　府城口味意麵超涮嘴 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1939300.htm,travel.ettoday.net
今年秋冬趨勢就看這篇！從巴黎時裝週看出4大重點：滑雪、泰迪熊、針織衫2.0 | Vogue Taiwan,https://www.vogue.com.tw/fashion/article/paris-fashion-week-2021aw-trend,www.vogue.com.tw
囤房稅會轉嫁承租人？邱顯智轟「操作恐懼」要財政部1個月內提出實證研究 | 信傳媒,https://www.cmmedia.com.tw/home/articles/26368,www.cmmedia.com.tw
水荒危機》多雨缺水國又因政策補貼導致浪費 李鴻源：2030年將短缺40億噸水 | 信傳媒,https://www.cmmedia.com.tw/home/articles/26367,www.cmmedia.com.tw
銷魂老酒麵線！盤點馬祖美食　必嚐酥Q黃金地瓜餃、坐賞私房海景 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1938245.htm,travel.ettoday.net
鐵粉快收藏！青春露、靈芝水換上限定新裝，金盞花化妝水170週年復刻版超美 | 限量、2021母親節、靈芝水、青春露 | 美人計 | 妞新聞 niusnews,https://www.niusnews.com/=P08f22g11,www.niusnews.com
臺灣魯肉飯登亞洲之粹！亞洲最佳50餐廳挺在地美食 - MOOK景點家,https://www.mook.com.tw/article.php?op=articleinfo&articleid=25956,www.mook.com.tw
為什麼經期前要拒吃「拉麵」？有經期前水腫困擾，試試這 3 種方法｜女人迷 Womany,https://womany.net/read/article/26679,womany.net
"老牌交易所 Kraken 證實：明年考慮「直接掛牌上市」，估值得高於100億美元 | 動區動趨-最具影響力的區塊鏈媒體 (比特幣, 虛擬貨幣)",https://www.blocktempo.com/kraken-considering-direct-listing-in-2022/,www.blocktempo.com
邱澤面對外界誤解：「不聽不看就好，你改變不了這個世界！」 | Vogue Taiwan,https://www.vogue.com.tw/entertainment/article/roy-chiu-the-arc-of-life-interview,www.vogue.com.tw
Google Play 商店 7/1 起調降營收 100 萬美金以下開發者分潤至 15%  希望將吸引更多App 開發人員 #google play store (160450) - 癮科技 Cool3c,https://www.cool3c.com/article/160450,www.cool3c.com
開門4小時28名「鮭魚」吃爆壽司郎　全臺4縣市改名人數統計出爐 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1940388.htm,travel.ettoday.net
帛琉泡泡4月1日首發！旅行社已接400人預約單「費用、入住飯店曝」 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1940364.htm,travel.ettoday.net
砸錢幫原料商研發！糕餅界英雄聯盟營收逆增2成 - 商業週刊第1740期 - 商周知識庫,https://www.businessweekly.com.tw/archive/Article/Index?StrId=7003420,www.businessweekly.com.tw
每五雙就有一雙出自它 全球足球鞋大王解密 - 商業週刊第1740期 - 商周知識庫,https://www.businessweekly.com.tw/archive/Article/Index?StrId=7003410,www.businessweekly.com.tw
我怎麼變成了「海鷗經理」呢？ - 商業週刊第1740期 - 商周知識庫,https://www.businessweekly.com.tw/archive/Article/Index?StrId=7003404,www.businessweekly.com.tw
做瘋狂的事不對嗎？ - 商業週刊第1740期 - 商周知識庫,https://www.businessweekly.com.tw/archive/Article/Index?StrId=7003403,www.businessweekly.com.tw
川普越狂它越賣  《紐時》掙扎轉型記 - 商業週刊第1740期 - 商周知識庫,https://www.businessweekly.com.tw/archive/Article/Index?StrId=7003402,www.businessweekly.com.tw
政府推行電動車普及化   2025年15萬個充電車位 - 香港 unwire.hk,https://unwire.hk/?p=1028273,unwire.hk
臺北捷運X中衛口罩聯名！「北捷25週年紀念款」設計結合6大路線、免費索取三大要點 | 大人物 - 94836,https://www.damanwoo.com/node/94836,www.damanwoo.com
身體保養只注重保濕、香氛，想要美白太難？現在開始每一天都把「美白有效成分」往身上擦！只要5天，肌膚勻白、淨亮真的有感，都是NIVEA美白乳液的功勞！ | Vogue Taiwan,https://www.vogue.com.tw/beauty/article/nivea-美白乳液-202103,www.vogue.com.tw
找不到 GoPro app 嗎？因為它已經跟 Quik 合併啦！ - 電腦王阿達,https://www.kocpc.com.tw/archives/374408,www.kocpc.com.tw
小孩怕生、不敢打招呼可以用這句話打圓場！5個練習方法讓孩子越來越敢叫人 | 媽媽妞、親子妞、打招呼、禮貌、練習 | 生活發現 | 妞新聞 niusnews,https://www.niusnews.com/=P265qusu7,www.niusnews.com
寶馬 MINI 改革成電動車品牌  目標2030停產燃油車 - 香港 unwire.hk,https://unwire.hk/?p=1027930,unwire.hk
高雄崗山之眼壯麗懸日再現！3月底前還可「免費參觀」 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1939320.htm,travel.ettoday.net
Peugeot 2008 GT<br/>脫胎換骨 - DRIVES - TopGear,https://www.topgeartw.com/?p=51788,www.topgeartw.com
臺灣、帛琉旅遊泡泡首航》陳時中公佈「防疫5原則」交通部建議加「2項保險」 | 信傳媒,https://www.cmmedia.com.tw/home/articles/26366,www.cmmedia.com.tw
35+保鮮法 / 你在「養生」還是「養病」？預防體重超過、新陳代謝下降，這5個生活習慣一定要改掉 | Vogue Taiwan,https://www.vogue.com.tw/beauty/article/養生-養病-生活習慣,www.vogue.com.tw
中國科企避開 iOS 14 新私隱政策  用廣告標識 CAID 記錄用戶行為 - 香港 unwire.hk,https://unwire.hk/2021/03/17/chinapolicytowardsprivacylaw/news/,unwire.hk
美中高層會議明登場》美中破冰不被看好 前提是北京停止霸凌澳洲 | 信傳媒,https://www.cmmedia.com.tw/home/articles/26364,www.cmmedia.com.tw
KY股又出包》英瑞付不出4.7億貨款、淘帝打入全額交割 勤業眾信再度遭點名 | 信傳媒,https://www.cmmedia.com.tw/home/articles/26358,www.cmmedia.com.tw
藻礁攻防》麥寮接器站救三階胎死腹中 象徵蔡英文提前跛腳？ | 信傳媒,https://www.cmmedia.com.tw/home/articles/26355,www.cmmedia.com.tw
佛地魔年輕時帥慘：這個法國小生帥出新高度，提前關注起來 ‧ A Day Magazine,https://www.adaymag.com/2021/03/17/the-house-of-gaunt：lord-voldemort-origins.html,www.adaymag.com
「只有頭髮是真的」：紅遍韓國的美女 Youtuber，坦承漂亮臉蛋是用 AI 合成的 ‧ A Day Magazine,https://www.adaymag.com/2021/03/17/youtuber-rui.html,www.adaymag.com
美元小漲歐元小跌 - 羣益期Jungle外匯日報20210317,https://small-invest-big-winner.blogspot.com/2021/03/17ForeignExchange.html,small-invest-big-winner.blogspot.com
【臺北時裝週】亞洲首場 永續主題時尚大秀 六位設計師、九位藝人網紅 力挺臺灣永續美學 | Vogue Taiwan,https://www.vogue.com.tw/fashion/article/sustainable-show,www.vogue.com.tw
四款超可愛扭蛋開箱！貓貓狗狗、立頓飲料，及雜誌與報紙攤初登場！| 打翻玩具箱 | 扭蛋、療癒、立頓、貓咪、狗狗 | 生活發現 | 妞新聞 niusnews,https://www.niusnews.com/=P3iu0fu02,www.niusnews.com
持修為年輕發聲：SYM VEGA 125 全新改款，以宇宙與星座為主題 #機車 (160403) - 癮科技 Cool3c,https://www.cool3c.com/article/160403,www.cool3c.com
「實至名鮭」！內政部提醒大家《姓名條例》規定改名原則最多三次 - 電腦王阿達,https://www.kocpc.com.tw/archives/374462,www.kocpc.com.tw
三星在股東大會表示由於晶片短缺，今年可能會跳過 Galaxy Note 發表 (160459) - 癮科技 Cool3c,https://www.cool3c.com/article/160459,www.cool3c.com
3天2夜搭「探索夢號」賞澎湖花火秀3000元！船上有波希米亞市集 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1940290.htm,travel.ettoday.net
DJ、S&P500持續創新高 - 羣益期Jungle股票日報20210317,https://small-invest-big-winner.blogspot.com/2021/03/17Stockreport.html,small-invest-big-winner.blogspot.com
LED柴燒氣氛燈 安全不缺氧還會劈哩巴拉響,https://www.cool3c.com/article/160458,www.cool3c.com
《爐石戰記》全新資料片《貧瘠之地》將於臺灣時間 3 月 31 日正式推出！,https://www.upmedia.mg/news_info.php?SerialNo=108728,www.upmedia.mg
Intel 正式公佈第 11 代 Rocket Lake-S 處理器的建議售價與上市時間 - 電腦王阿達,https://www.kocpc.com.tw/archives/374459,www.kocpc.com.tw
"價值投資大師倒戈！Howard Marks: 2017理解不足就批比特幣，黃金也是無內在價值 | 動區動趨-最具影響力的區塊鏈媒體 (比特幣, 虛擬貨幣)",https://www.blocktempo.com/billionaire-investor-howard-marks-is-now-more-positive-on-bitcoin/,www.blocktempo.com
臺中「秋福飲食店」傳承美好記憶！在老宅食光空間來碗阿嬤古早味美食 | 大人物 - 94822,https://www.damanwoo.com/node/94822,www.damanwoo.com
看夕陽滑進海面！墾丁私藏月光老房　每房都有迷人面海露臺＋浴缸 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1939583.htm,travel.ettoday.net
鮮嫩火雞片飯＋爆漿半熟蛋！臺中超夯古早味　海藻魩仔湯一喝上癮 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1938375.htm,travel.ettoday.net
《動物森友會》春季更新4大重點！在島上找彩蛋過復活節、下載送「1週年紀念蛋糕」 | 動物森友會、ACNH、Animal Crossing、更新、愚人節 | 手機小姐 | 妞新聞 niusnews,https://www.niusnews.com/=P2dcz79s1,www.niusnews.com
換帖兄弟決裂！崔宇植接手樸敘俊女友「新戲搭擋金多美」上演分手重逢戀曲！ | 崔宇植、樸敘俊、泡澡LINE、金多美、電視劇 | 爆米花小姐 | 妞新聞 niusnews,https://www.niusnews.com/=P1xr9yc79,www.niusnews.com
2021 James Dyson 設計大獎開放報名，最高獎金 3 萬英鎊 - 電腦王阿達,https://www.kocpc.com.tw/archives/374440,www.kocpc.com.tw
第9屆「伊林璀璨之星」 總決賽，安妮霸氣泳裝秀開場！183公分女大生練以婷勇奪總冠軍！ | Vogue Taiwan,https://www.vogue.com.tw/lifestyle/article/2021-02-01-eelinstar,www.vogue.com.tw
洗米水的六大妙用！ – 媽媽經｜專屬於媽媽的網站,https://mamaclub.com/learn/%e5%ae%b6%e5%ba%ad%e4%b8%bb%e5%a9%a6%e5%bf%85%e7%9c%8b%ef%bc%81%e6%b4%97%e7%b1%b3%e6%b0%b4%e5%a6%99%e7%94%a8%e5%a4%9a%ef%bc%81/,mamaclub.com
滿滿範例！不論折線、圓餅或長條圖，矽谷簡報女王教你一秒呈現「數據重點」－商周讀書會｜商周,https://www.businessweekly.com.tw/careers/blog/3005858,www.businessweekly.com.tw
KAKAO FRIENDS「桃子烤麵包機」粉嫩開啟少女心！屁桃造型時間鈕太可愛 | KAKAO FRIENDS、Ryan、Apeach、萊恩、桃子 | 生活發現 | 妞新聞 niusnews,https://www.niusnews.com/=P1a3llb40,www.niusnews.com
帛琉旅遊泡泡正式啟動！五大防疫規範與相關規範 - MOOK景點家,https://www.mook.com.tw/article.php?op=articleinfo&articleid=25955,www.mook.com.tw
《農情蜜意》獨守空閨的農村婦女，差點慘遭鄰居侵犯？ | manfashion這樣變型男,https://mf.techbang.com/posts/13369-rural-women-who-are-alone-in-farm-love-are-almost-violated-by-their-neighbors,mf.techbang.com
以尼龍紗為核心原料的工業地毯公司卻帶頭做環保？「上游思維」有什麼好處？－非讀BOOK｜商周,https://www.businessweekly.com.tw/careers/blog/3005861,www.businessweekly.com.tw
【專文】老中老外心掛礙     | 民報 Taiwan People News,https://www.peoplenews.tw/news/87ac3122-4040-4946-8a47-ff2d4349b2aa,www.peoplenews.tw
Taylor Swift 為前任 Harry Styles 鼓掌：感謝你愛過的人，他們都是你的投射 ‧ A Day Magazine,https://www.adaymag.com/2021/03/17/taylor-swift-and-harry-styles-spoke-to-each-other-at-the.html,www.adaymag.com
Xbox 市場行銷主管暗示 Project xCloud 串流遊戲服務將轉為正式版本 並對應 PC、瀏覽器網頁版 #Windows PC (160451) - 癮科技 Cool3c,https://www.cool3c.com/article/160451,www.cool3c.com
前 Google Stadia 遊戲工作室負責人 Jade Raymond 成立全新遊戲工作室 將打造 PS 平臺遊戲 (160452) - 癮科技 Cool3c,https://www.cool3c.com/article/160452,www.cool3c.com
「下次用LINE TAXI叫車時 關注一下司機大哥吧！」 畢竟你來到的是 #每個人都有影響力 的時代！ | Vogue Taiwan,https://www.vogue.com.tw/lifestyle/article/line-taxi-sia,www.vogue.com.tw
「飛向宇宙、浩瀚無垠！」機場地勤最暖心的救援任務：讓巴斯光年回到兩歲小主人身邊-風傳媒,https://www.storm.mg/article/3544270?page=1,www.storm.mg
"電音之王效應｜馬斯克「加密迷因 NFT」推特文 ，出價來到 112 萬美元 | 動區動趨-最具影響力的區塊鏈媒體 (比特幣, 虛擬貨幣)",https://www.blocktempo.com/bids-for-elon-musks-crypto-themed-nft-pass-1m/,www.blocktempo.com
客服的首要目標：讓顧客不用打電話來！「專業分工」怎麼讓你掉入各忙各的陷阱？－非讀BOOK｜商周,https://www.businessweekly.com.tw/careers/blog/3005860,www.businessweekly.com.tw
螢火蟲點亮奧萬大　南投林管處邀民眾4／26起訪林中精靈 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1939981.htm,travel.ettoday.net
悶了一年，可以出國了！帛琉4/1首航，返臺免14天隔離...這3類人無法參加－中央社｜商周,https://www.businessweekly.com.tw/focus/blog/3005868,www.businessweekly.com.tw
【歐洲之聲】中共把手伸向德國童書 | 民報 Taiwan People News,https://www.peoplenews.tw/news/e1bc4331-bea5-4538-885c-c72973291cc8,www.peoplenews.tw
冥想也可以開公司？創辦人：期待人們透過冥想專注當下，進而找到快樂｜女人迷 Womany,https://womany.net/read/article/26691,womany.net
十分鐘知天下 2021/3/17 | 民報 Taiwan People News,https://www.peoplenews.tw/news/de171d50-937b-4cd3-aec1-9fecf0340b07,www.peoplenews.tw
日本 LINE AI 相關功能委外開發爆資安疑慮，中國承包商可存取用戶資訊 (160455) - 癮科技 Cool3c,https://www.cool3c.com/article/160455,www.cool3c.com
越貼越破的紙箱膠帶！日本發明王MONYA全新惡搞創意雜貨「怎麼貼都破損」 | 大人物 - 94833,https://www.damanwoo.com/node/94833,www.damanwoo.com
尹汝貞入圍女配角：打破奧斯卡紀錄的年度神片《夢想之地》，究竟有什麼魔力？ ‧ A Day Magazine,https://www.adaymag.com/2021/03/17/minari-2021-oscars-nominations.html,www.adaymag.com
Gogoro 月租費「遞延抵扣」優惠 6 月推出！預告高用量自由省新方案準備中 - 電腦王阿達,https://www.kocpc.com.tw/archives/374431,www.kocpc.com.tw
【民意論壇】由北京「沙塵暴」空污談起 | 民報 Taiwan People News,https://www.peoplenews.tw/news/1804ab9c-9bbb-48d5-9866-7d682b2c94e6,www.peoplenews.tw
不可不慎！5大電影「心機女」盤點，纏上《控制》神奇艾咪人生變黑白 | 電影、控制、電影、心機女、老孃演很大 | 爆米花小姐 | 妞新聞 niusnews,https://www.niusnews.com/=P1rbdcrb8,www.niusnews.com
北捷25週年中衛聯名口罩！6款設計免費兌換 - MOOK景點家,https://www.mook.com.tw/article.php?op=articleinfo&articleid=25954,www.mook.com.tw
這是什麼怪力？國外 PS5 苦主的小屁孩把 HDMI 接孔給插爆 - 電腦王阿達,https://www.kocpc.com.tw/archives/374435,www.kocpc.com.tw
"NVIDIA 入門 Ampere 規格曝光，採 GA107 的 RTX 3050 Ti 、 RTX 3050 分別具備 2,560 與 2,048 個 CUDA Core #光線追蹤 (160453) - 癮科技 Cool3c",https://www.cool3c.com/article/160453,www.cool3c.com
《甄嬛》前傳《德妃傳》劇本完成！「太后宮鬥戲」據傳李冰冰、趙麗穎出演 | 後宮甄嬛傳、甄嬛傳、甄嬛、流瀲紫、烏雅氏 | 爆米花小姐 | 妞新聞 niusnews,https://www.niusnews.com/=P1boccz77,www.niusnews.com
馬偕醫師遭控性侵，受害者自述：縱使有再多酸言酸語，我都要勇敢站出來｜性別力 Gender Power,https://womany.net/read/article/26690,womany.net
只要40元超佛心！嘉義季節限定「隱藏版烤玉米」　口感Q彈太欠吃 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1938822.htm,travel.ettoday.net
日本美女鐵騎士真身竟是 50 歲大叔【有片睇】FaceApp改「照騙」成Twitter紅人 - 香港 unwire.hk,https://unwire.hk/2021/03/17/1028130twiiterjapanfake/fun-tech/,unwire.hk
2021年新購電動機車各縣市補助金額懶人包 工業局最高補助7000元 #輕型 (160448) - 癮科技 Cool3c,https://www.cool3c.com/article/160448,www.cool3c.com
SJ希澈瞳孔地震！重回15年前長髮美少年「表情管理卻破功」，爆笑特寫被瘋傳 | SJ、Super Junior、希澈、Super Junior回歸、Super Junior新歌 | 名人娛樂 | 妞新聞 niusnews,https://www.niusnews.com/=P1bocdrd7,www.niusnews.com
療癒厭世定格動畫！瑞典動畫導演Anna Mantzaris用羊毛氈玩偶呈現崩潰日常 | 大人物 - 94832,https://www.damanwoo.com/node/94832,www.damanwoo.com
高通尚未發表的準旗艦平臺 Snapdragon 775 可能還有另一身分：化身 SC7295 做為 Snapdragon 7C 入門 Windows 10 筆電後繼產品 #Windows 10 on Snapdragon (160447) - 癮科技 Cool3c,https://www.cool3c.com/article/160447,www.cool3c.com
"橋水基金達裏歐：債券已死、重稅將至！非債務非美元資產是解方 | 動區動趨-最具影響力的區塊鏈媒體 (比特幣, 虛擬貨幣)",https://www.blocktempo.com/ray-dalio-bond-is-useless-heavy-taxes-are-comming-cryptocurrency-is-an-obvious-solution/,www.blocktempo.com
「誰還衝免稅店？母親節預購會+首四日划算太多了！」KIEHL’S鐵粉不求代購免稅店的5大私藏原因，原來這樣買省更多！ | Vogue Taiwan,https://www.vogue.com.tw/beauty/article/kiehls-2021-母親節,www.vogue.com.tw
"SAINT LAURENT最新MAILLON鎖鏈包一口氣推出8款百搭色，一款默默散發低調高級感的復古方包, YS新包 2021, YSL 包包推薦 | Vogue Taiwan",https://www.vogue.com.tw/fashion/article/saint-laurent-maillon,www.vogue.com.tw
全臺最大紫藤花園！最後欣賞機會要把握 - MOOK景點家,https://www.mook.com.tw/article.php?op=articleinfo&articleid=25953,www.mook.com.tw
人氣短耳貓Hosico圓臉+大眼睛巨萌！SpaceX為牠準備專屬太空船飛向宇宙？ | 寵物、貓、貓奴、鏟屎官、短耳貓 | 生活發現 | 妞新聞 niusnews,https://www.niusnews.com/=P1mlbbdx4,www.niusnews.com
Crabtree & Evelyn × 九龍香格裏拉酒店英式下午茶，親身感受各種皇牌香氣的感官盛宴 ‧ A Day Magazine,https://www.adaymag.com/2021/03/17/crabtree-evelyn-shangri-la-hk.html,www.adaymag.com
看圖測驗：選一隻柴犬，找到你在朋友心中特別重要的原因 ‧ A Day Magazine,https://www.adaymag.com/2021/03/17/pick-a-cute-shiba-inu-friendship-test.html,www.adaymag.com
東京「Burnside」黑色咖啡餐酒館！結合花藝、美食與沉浸體驗的風格空間  | 大人物 - 94777,https://www.damanwoo.com/node/94777,www.damanwoo.com
Line外包的中國工程師偷窺日本用戶的電話、聊天內容、帳戶名稱 | 信傳媒,https://www.cmmedia.com.tw/home/articles/26357,www.cmmedia.com.tw
鮭魚男大生是他！一早改名11點準時衝壽司郎　2天4餐吃爆 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1940080.htm,travel.ettoday.net
房裡有顆樹！苗栗超忘憂玻璃民宿　獨享整片樟木林＋私人泡湯池 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1939608.htm,travel.ettoday.net
獨享天海一線無敵空景！墾丁最美沙灘酒吧　賞漸層藍海超忘憂 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1939562.htm,travel.ettoday.net
酸香辣太銷魂！臺南人氣陝西料理　褲帶寬麵嚼勁十足、必點大盤雞 | ETtoday旅遊雲 | ETtoday新聞雲,https://travel.ettoday.net/article/1937519.htm,travel.ettoday.net
臺股屢創紀錄，還能進場嗎？半導體護國神山羣仍強，第2季將由汽車類股接棒演出！-Smart月刊-股票-商周財富網,https://wealth.businessweekly.com.tw/GArticle.aspx?id=ARTL006000742,wealth.businessweekly.com.tw
